1	-1.5632702e-07
2	-3.0968231e-07
3	-4.6014172e-07
4	-6.0777865e-07
5	-7.5266419e-07
6	-8.9486716e-07
7	-1.0344542e-06
8	-1.1714899e-06
9	-1.3060369e-06
10	-1.4381557e-06
11	-1.5679052e-06
12	-1.6953423e-06
13	-1.8205223e-06
14	-1.9434989e-06
15	-2.0643241e-06
16	-2.1830482e-06
17	-2.2997203e-06
18	-2.414388e-06
19	-2.5270974e-06
20	-2.6378933e-06
21	-2.7468193e-06
22	-2.8539176e-06
23	-2.9592294e-06
24	-3.0627946e-06
25	-3.164652e-06
26	-3.2648393e-06
27	-3.3633932e-06
28	-3.4603494e-06
29	-3.5557426e-06
30	-3.6496064e-06
31	-3.7419739e-06
32	-3.8328768e-06
33	-3.9223463e-06
34	-4.0104127e-06
35	-4.0971054e-06
36	-4.1824531e-06
37	-4.2664837e-06
38	-4.3492245e-06
39	-4.4307019e-06
40	-4.5109418e-06
41	-4.5899693e-06
42	-4.6678089e-06
43	-4.7444845e-06
44	-4.8200195e-06
45	-4.8944364e-06
46	-4.9677575e-06
47	-5.0400044e-06
48	-5.1111981e-06
49	-5.1813591e-06
50	-5.2505074e-06
51	-5.3186627e-06
52	-5.385844e-06
53	-5.4520699e-06
54	-5.5173586e-06
55	-5.5817278e-06
56	-5.6451949e-06
57	-5.7077766e-06
58	-5.7694897e-06
59	-5.8303501e-06
60	-5.8903736e-06
61	-5.9495756e-06
62	-6.0079712e-06
63	-6.065575e-06
64	-6.1224013e-06
65	-6.1784643e-06
66	-6.2337775e-06
67	-6.2883545e-06
68	-6.3422082e-06
69	-6.3953515e-06
70	-6.447797e-06
71	-6.4995568e-06
72	-6.550643e-06
73	-6.6010672e-06
74	-6.650841e-06
75	-6.6999755e-06
76	-6.7484816e-06
77	-6.7963702e-06
78	-6.8436517e-06
79	-6.8903365e-06
80	-6.9364345e-06
81	-6.9819556e-06
82	-7.0269094e-06
83	-7.0713055e-06
84	-7.115153e-06
85	-7.1584609e-06
86	-7.2012382e-06
87	-7.2434936e-06
88	-7.2852355e-06
89	-7.3264722e-06
90	-7.3672119e-06
91	-7.4074627e-06
92	-7.4472323e-06
93	-7.4865284e-06
94	-7.5253586e-06
95	-7.5637302e-06
96	-7.6016504e-06
97	-7.6391264e-06
98	-7.676165e-06
99	-7.7127731e-06
100	-7.7489574e-06
101	-7.7847243e-06
102	-7.8200804e-06
103	-7.8550319e-06
104	-7.8895849e-06
105	-7.9237456e-06
106	-7.9575199e-06
107	-7.9909136e-06
108	-8.0239324e-06
109	-8.0565819e-06
110	-8.0888677e-06
111	-8.1207952e-06
112	-8.1523695e-06
113	-8.183596e-06
114	-8.2144798e-06
115	-8.2450258e-06
116	-8.275239e-06
117	-8.3051243e-06
118	-8.3346862e-06
119	-8.3639296e-06
120	-8.392859e-06
121	-8.4214788e-06
122	-8.4497935e-06
123	-8.4778074e-06
124	-8.5055248e-06
125	-8.5329498e-06
126	-8.5600866e-06
127	-8.5869391e-06
128	-8.6135114e-06
129	-8.6398073e-06
130	-8.6658307e-06
131	-8.6915852e-06
132	-8.7170747e-06
133	-8.7423026e-06
134	-8.7672727e-06
135	-8.7919884e-06
136	-8.8164531e-06
137	-8.8406702e-06
138	-8.8646431e-06
139	-8.888375e-06
140	-8.9118691e-06
141	-8.9351287e-06
142	-8.9581568e-06
143	-8.9809564e-06
144	-9.0035306e-06
145	-9.0258824e-06
146	-9.0480146e-06
147	-9.0699301e-06
148	-9.0916317e-06
149	-9.1131223e-06
150	-9.1344044e-06
151	-9.1554808e-06
152	-9.1763542e-06
153	-9.197027e-06
154	-9.217502e-06
155	-9.2377815e-06
156	-9.2578681e-06
157	-9.2777641e-06
158	-9.297472e-06
159	-9.3169942e-06
160	-9.3363328e-06
161	-9.3554903e-06
162	-9.3744689e-06
163	-9.3932708e-06
164	-9.4118981e-06
165	-9.430353e-06
166	-9.4486376e-06
167	-9.4667539e-06
168	-9.4847041e-06
169	-9.5024901e-06
170	-9.520114e-06
171	-9.5375776e-06
172	-9.5548829e-06
173	-9.5720317e-06
174	-9.5890261e-06
175	-9.6058677e-06
176	-9.6225583e-06
177	-9.6390999e-06
178	-9.6554941e-06
179	-9.6717426e-06
180	-9.6878472e-06
181	-9.7038095e-06
182	-9.7196312e-06
183	-9.7353139e-06
184	-9.7508593e-06
185	-9.7662688e-06
186	-9.7815441e-06
187	-9.7966868e-06
188	-9.8116982e-06
189	-9.8265799e-06
190	-9.8413334e-06
191	-9.8559601e-06
192	-9.8704614e-06
193	-9.8848388e-06
194	-9.8990937e-06
195	-9.9132274e-06
196	-9.9272412e-06
197	-9.9411365e-06
198	-9.9549146e-06
199	-9.9685768e-06
200	-9.9821244e-06
201	-9.9955586e-06
202	-1.0008881e-05
203	-1.0022092e-05
204	-1.0035193e-05
205	-1.0048186e-05
206	-1.0061072e-05
207	-1.0073851e-05
208	-1.0086526e-05
209	-1.0099096e-05
210	-1.0111564e-05
211	-1.0123929e-05
212	-1.0136195e-05
213	-1.014836e-05
214	-1.0160428e-05
215	-1.0172397e-05
216	-1.018427e-05
217	-1.0196048e-05
218	-1.0207731e-05
219	-1.0219321e-05
220	-1.0230818e-05
221	-1.0242224e-05
222	-1.0253539e-05
223	-1.0264765e-05
224	-1.0275901e-05
225	-1.028695e-05
226	-1.0297912e-05
227	-1.0308788e-05
228	-1.0319578e-05
229	-1.0330285e-05
230	-1.0340907e-05
231	-1.0351447e-05
232	-1.0361906e-05
233	-1.0372283e-05
234	-1.038258e-05
235	-1.0392798e-05
236	-1.0402937e-05
237	-1.0412998e-05
238	-1.0422983e-05
239	-1.043289e-05
240	-1.0442723e-05
241	-1.045248e-05
242	-1.0462164e-05
243	-1.0471774e-05
244	-1.0481311e-05
245	-1.0490777e-05
246	-1.0500171e-05
247	-1.0509495e-05
248	-1.0518748e-05
249	-1.0527933e-05
250	-1.0537049e-05
251	-1.0546097e-05
252	-1.0555078e-05
253	-1.0563992e-05
254	-1.057284e-05
255	-1.0581623e-05
256	-1.0590341e-05
257	-1.0598995e-05
258	-1.0607585e-05
259	-1.0616112e-05
260	-1.0624577e-05
261	-1.0632981e-05
262	-1.0641322e-05
263	-1.0649604e-05
264	-1.0657825e-05
265	-1.0665987e-05
266	-1.0674089e-05
267	-1.0682133e-05
268	-1.069012e-05
269	-1.0698048e-05
270	-1.070592e-05
271	-1.0713736e-05
272	-1.0721496e-05
273	-1.07292e-05
274	-1.0736849e-05
275	-1.0744444e-05
276	-1.0751986e-05
277	-1.0759473e-05
278	-1.0766908e-05
279	-1.0774291e-05
280	-1.0781621e-05
281	-1.07889e-05
282	-1.0796128e-05
283	-1.0803305e-05
284	-1.0810432e-05
285	-1.0817509e-05
286	-1.0824537e-05
287	-1.0831516e-05
288	-1.0838446e-05
289	-1.0845329e-05
290	-1.0852164e-05
291	-1.0858951e-05
292	-1.0865692e-05
293	-1.0872386e-05
294	-1.0879035e-05
295	-1.0885637e-05
296	-1.0892195e-05
297	-1.0898707e-05
298	-1.0905176e-05
299	-1.09116e-05
300	-1.091798e-05
301	-1.0924317e-05
302	-1.0930611e-05
