0	0	3.471986e-10
1	0	5.5818711e-10
2	0	8.8809165e-10
3	0	1.3983126e-09
4	0	2.178769e-09
5	0	3.359463e-09
6	0	5.1259111e-09
7	0	7.7393583e-09
8	0	1.1562745e-08
9	0	1.7093371e-08
10	0	2.5003057e-08
11	0	3.6186289e-08
12	0	5.1816302e-08
13	0	7.3408268e-08
14	0	1.0288765e-07
15	0	1.4266036e-07
16	0	1.9567971e-07
17	0	2.6550302e-07
18	0	3.5632903e-07
19	0	4.7300495e-07
20	0	6.2099066e-07
21	0	8.0626662e-07
22	0	1.0351723e-06
23	0	1.3141634e-06
24	0	1.6494797e-06
25	0	2.0467214e-06
26	0	2.5103375e-06
27	0	3.0430418e-06
28	0	3.6451803e-06
29	0	4.3140874e-06
30	0	5.0434766e-06
31	0	5.8229229e-06
32	0	6.6374983e-06
33	0	7.4676228e-06
34	0	8.2891887e-06
35	0	9.0740036e-06
36	0	9.7905801e-06
37	0	1.0405273e-05
38	0	1.0883741e-05
39	0	1.1192665e-05
40	0	1.1301647e-05
41	0	1.1185161e-05
42	0	1.0824422e-05
43	0	1.0209039e-05
44	0	9.3382871e-06
45	0	8.2218997e-06
46	0	6.8802689e-06
47	0	5.3440066e-06
48	0	3.6528605e-06
49	0	1.8540332e-06
50	0	-0
51	0	-1.8540332e-06
52	0	-3.6528605e-06
53	0	-5.3440066e-06
54	0	-6.8802689e-06
55	0	-8.2218997e-06
56	0	-9.3382871e-06
57	0	-1.0209039e-05
58	0	-1.0824422e-05
59	0	-1.1185161e-05
60	0	-1.1301647e-05
61	0	-1.1192665e-05
62	0	-1.0883741e-05
63	0	-1.0405273e-05
64	0	-9.7905801e-06
65	0	-9.0740036e-06
66	0	-8.2891887e-06
67	0	-7.4676228e-06
68	0	-6.6374983e-06
69	0	-5.8229229e-06
70	0	-5.0434766e-06
71	0	-4.3140874e-06
72	0	-3.6451803e-06
73	0	-3.0430418e-06
74	0	-2.5103375e-06
75	0	-2.0467214e-06
76	0	-1.6494797e-06
77	0	-1.3141634e-06
78	0	-1.0351723e-06
79	0	-8.0626662e-07
80	0	-6.2099066e-07
81	0	-4.7300495e-07
82	0	-3.5632903e-07
83	0	-2.6550302e-07
84	0	-1.9567971e-07
85	0	-1.4266036e-07
86	0	-1.0288765e-07
87	0	-7.3408268e-08
88	0	-5.1816302e-08
89	0	-3.6186289e-08
90	0	-2.5003057e-08
91	0	-1.7093371e-08
92	0	-1.1562745e-08
93	0	-7.7393583e-09
94	0	-5.1259111e-09
95	0	-3.359463e-09
96	0	-2.178769e-09
97	0	-1.3983126e-09
98	0	-8.8809165e-10

0	1	6.2751441e-10
1	1	1.0088476e-09
2	1	1.6051053e-09
3	1	2.5272606e-09
4	1	3.9378297e-09
5	1	6.0717741e-09
6	1	9.2643897e-09
7	1	1.3987841e-08
8	1	2.0898094e-08
9	1	3.0893951e-08
10	1	4.5189638e-08
11	1	6.5401814e-08
12	1	9.3650944e-08
13	1	1.326755e-07
14	1	1.8595548e-07
15	1	2.5783927e-07
16	1	3.5366455e-07
17	1	4.7986073e-07
18	1	6.4401644e-07
19	1	8.5489235e-07
20	1	1.1223565e-06
21	1	1.4572177e-06
22	1	1.8709336e-06
23	1	2.3751722e-06
24	1	2.981211e-06
25	1	3.6991716e-06
26	1	4.5370948e-06
27	1	5.4998856e-06
28	1	6.5881694e-06
29	1	7.7971284e-06
30	1	9.1154005e-06
31	1	1.0524144e-05
32	1	1.1996379e-05
33	1	1.3496716e-05
34	1	1.4981585e-05
35	1	1.6400032e-05
36	1	1.7695147e-05
37	1	1.8806121e-05
38	1	1.9670887e-05
39	1	2.0229225e-05
40	1	2.0426195e-05
41	1	2.0215662e-05
42	1	1.9563677e-05
43	1	1.8451455e-05
44	1	1.6877688e-05
45	1	1.4859969e-05
46	1	1.2435154e-05
47	1	9.6585676e-06
48	1	6.6020503e-06
49	1	3.3509137e-06
50	1	-0
51	1	-3.3509137e-06
52	1	-6.6020503e-06
53	1	-9.6585676e-06
54	1	-1.2435154e-05
55	1	-1.4859969e-05
56	1	-1.6877688e-05
57	1	-1.8451455e-05
58	1	-1.9563677e-05
59	1	-2.0215662e-05
60	1	-2.0426195e-05
61	1	-2.0229225e-05
62	1	-1.9670887e-05
63	1	-1.8806121e-05
64	1	-1.7695147e-05
65	1	-1.6400032e-05
66	1	-1.4981585e-05
67	1	-1.3496716e-05
68	1	-1.1996379e-05
69	1	-1.0524144e-05
70	1	-9.1154005e-06
71	1	-7.7971284e-06
72	1	-6.5881694e-06
73	1	-5.4998856e-06
74	1	-4.5370948e-06
75	1	-3.6991716e-06
76	1	-2.981211e-06
77	1	-2.3751722e-06
78	1	-1.8709336e-06
79	1	-1.4572177e-06
80	1	-1.1223565e-06
81	1	-8.5489235e-07
82	1	-6.4401644e-07
83	1	-4.7986073e-07
84	1	-3.5366455e-07
85	1	-2.5783927e-07
86	1	-1.8595548e-07
87	1	-1.326755e-07
88	1	-9.3650944e-08
89	1	-6.5401814e-08
90	1	-4.5189638e-08
91	1	-3.0893951e-08
92	1	-2.0898094e-08
93	1	-1.3987841e-08
94	1	-9.2643897e-09
95	1	-6.0717741e-09
96	1	-3.9378297e-09
97	1	-2.5272606e-09
98	1	-1.6051053e-09

0	2	1.1158298e-09
1	2	1.7939065e-09
2	2	2.8541566e-09
