113	3.6399618e-06
114	-5.4629595e-06
115	-6.8485585e-06
116	-7.3707345e-06
117	-7.756158e-06
118	-8.090646e-06
119	-8.3886798e-06
120	-8.6560339e-06
121	-8.8968407e-06
122	-9.1144988e-06
123	-9.3118738e-06
124	-9.4914012e-06
125	-9.6551621e-06
126	-9.8049427e-06
127	-9.9422834e-06
128	-1.0068518e-05
129	-1.0184805e-05
130	-1.0292156e-05
131	-1.0391456e-05
132	-1.0483484e-05
133	-1.0568925e-05
134	-1.0648384e-05
135	-1.07224e-05
136	-1.0791451e-05
137	-1.0855962e-05
138	-1.0916314e-05
139	-1.0972848e-05
140	-1.1025871e-05
141	-1.1075658e-05
142	-1.1122459e-05
143	-1.11665e-05
144	-1.1207983e-05
145	-1.1247094e-05
146	-1.1284001e-05
147	-1.1318859e-05
148	-1.1351807e-05
149	-1.1382974e-05
150	-1.1412476e-05
151	-1.1440423e-05
152	-1.1466913e-05
153	-1.1492037e-05
154	-1.151588e-05
155	-1.153852e-05
156	-1.1560028e-05
157	-1.1580471e-05
158	-1.1599911e-05
159	-1.1618405e-05
160	-1.1636006e-05
161	-1.1652765e-05
162	-1.1668728e-05
163	-1.1683937e-05
164	-1.1698434e-05
165	-1.1712255e-05
166	-1.1725438e-05
167	-1.1738013e-05
168	-1.1750014e-05
169	-1.1761468e-05
170	-1.1772404e-05
171	-1.1782848e-05
172	-1.1792823e-05
173	-1.1802352e-05
174	-1.1811458e-05
175	-1.182016e-05
176	-1.1828478e-05
177	-1.1836431e-05
178	-1.1844035e-05
179	-1.1851307e-05
180	-1.1858262e-05
181	-1.1864915e-05
182	-1.1871279e-05
183	-1.1877369e-05
184	-1.1883196e-05
185	-1.1888773e-05
186	-1.1894111e-05
187	-1.1899219e-05
188	-1.190411e-05
189	-1.1908792e-05
190	-1.1913274e-05
191	-1.1917566e-05
192	-1.1921675e-05
193	-1.1925611e-05
194	-1.192938e-05
195	-1.1932989e-05
196	-1.1936446e-05
197	-1.1939757e-05
198	-1.1942929e-05
199	-1.1945967e-05
200	-1.1948878e-05
201	-1.1951666e-05
202	-1.1954337e-05
203	-1.1956896e-05
204	-1.1959348e-05
205	-1.1961697e-05
206	-1.1963948e-05
207	-1.1966104e-05
208	-1.1968171e-05
209	-1.1970151e-05
210	-1.1972048e-05
211	-1.1973866e-05
212	-1.1975609e-05
213	-1.1977278e-05
214	-1.1978878e-05
